kpi_metric_id,task_id,resource_ids,task_weight,resource_weight
15,74,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0254064705813728,"[0.01799803040921688, 0.016399767249822617, 0.03484956920146942, 0.0339805893599987, 0.02622656524181366, 0.008108927868306637, 0.015832003206014633, 0.00033285655081272125, 0.03702287748456001, 0.01427505724132061, 0.02295355685055256, 0.004138645250350237, 0.007201822008937597, 0.014467797242105007, 0.04065018892288208, 0.021309837698936462, 0.016929855570197105, 0.03114137426018715, 0.019599491730332375, 0.007145303767174482, 0.010886908508837223, 0.020749911665916443, 0.02875455468893051, 0.008951403200626373, 0.02054031565785408, 0.02852693945169449, 0.018935339525341988, 0.03578919544816017, 0.02258923090994358, 0.02635546401143074, 0.01817603036761284, 0.002138840965926647, 0.02714104764163494, 0.019823292270302773, 0.013410760089755058, 0.012568548321723938, 0.05041646957397461, 0.025376439094543457, 0.039963528513908386, 0.027946902438998222, 0.010673168115317822, 0.01055881381034851, 0.011522389948368073, 0.01600436493754387, 0.018784262239933014, 0.03376074135303497, 0.026811771094799042, 0.00595851568505168, 0.024958353489637375, 0.013059939257800579]"
15,75,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0772103034141585,"[0.017551159486174583, 0.02742519974708557, 0.016193754971027374, 0.027572128921747208, 0.004966274835169315, 0.01856440305709839, 0.027822349220514297, 0.01215292140841484, 0.029821226373314857, 0.0033814592752605677, 0.033098623156547546, 0.011477119289338589, 0.024436581879854202, 0.009247871115803719, 0.03016769513487816, 0.02759495936334133, 0.0077535733580589294, 0.00976225920021534, 0.017708778381347656, 0.03712192922830582, 0.015584192238748074, 0.019082212820649147, 0.020025771111249924, 0.03348633646965027, 0.0011666103964671493, 0.01583385467529297, 0.02051207795739174, 0.04737653583288193, 0.009755328297615051, 0.015604895539581776, 0.017209161072969437, 0.008655166253447533, 0.03926929086446762, 0.016550224274396896, 0.03818562254309654, 0.02101995050907135, 0.017316825687885284, 0.03175722807645798, 0.022848382592201233, 0.03392409160733223, 0.017753444612026215, 0.04377586394548416, 0.0073387897573411465, 0.01088429894298315, 0.014253363013267517, 0.03406989574432373, 0.038474030792713165, 0.011722271330654621, 0.028481297194957733, 0.020016692578792572]"
16,76,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.4131327143832229,"[0.025478068739175797, 0.009172093123197556, 0.03308852016925812, 0.024453431367874146, 0.004284365568310022, 0.015666276216506958, 0.016551099717617035, 0.012484666891396046, 0.003821711987257004, 0.01725539192557335, 0.01873690076172352, 0.017715618014335632, 0.037485767155885696, 0.01927683688700199, 0.03231310844421387, 0.0385088175535202, 0.04492003843188286, 0.035880349576473236, 0.020787980407476425, 0.01461060531437397, 0.011127691715955734, 0.015566019341349602, 0.026478031650185585, 0.01563790813088417, 0.02693282812833786, 0.015555331483483315, 0.03241357207298279, 0.018972545862197876, 0.02625836804509163, 0.020600873976945877, 0.012870624661445618, 0.019907115027308464, 0.010802306234836578, 0.027547679841518402, 0.031732816249132156, 0.010502193123102188, 0.015944674611091614, 0.018157124519348145, 0.010926662012934685, 0.016354510560631752, 0.004042681772261858, 0.010468523018062115, 0.010608110576868057, 0.013361859135329723, 0.04000043123960495, 0.0389644093811512, 0.028922148048877716, 0.006456868723034859, 0.03661876544356346, 0.02944701910018921]"
16,77,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0768367473156602,"[0.020398341119289398, 0.016718516126275063, 0.047536469995975494, 0.014743031933903694, 0.021449178457260132, 0.040645331144332886, 0.01750776916742325, 0.030272118747234344, 0.0130867138504982, 0.010053552687168121, 0.016727637499570847, 0.0036542806774377823, 0.021128438413143158, 0.004724648781120777, 0.017043987289071083, 0.022867698222398758, 0.0025229554157704115, 0.04346325248479843, 0.01590125821530819, 0.007270767353475094, 0.019178027287125587, 0.03753366693854332, 0.02359628677368164, 0.019952457398176193, 0.012004805728793144, 0.026560453698039055, 0.03917546197772026, 0.022413834929466248, 0.00905483216047287, 0.02715095318853855, 0.02492380142211914, 0.025119051337242126, 0.006330833770334721, 0.03170808404684067, 0.03460586443543434, 0.003753173165023327, 0.012336735613644123, 0.030612127855420113, 0.013814348727464676, 0.004595624748617411, 0.014669109135866165, 0.015907980501651764, 0.03457237407565117, 0.012541123665869236, 0.01912342943251133, 0.023641280829906464, 0.012493675574660301, 0.03348850831389427, 0.023285143077373505, 0.0070469193160533905]"
16,78,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0177112987682537,"[0.026175227016210556, 0.026336031034588814, 0.0008230688981711864, 0.0375501848757267, 0.007660134229809046, 0.024188270792365074, 0.014893868938088417, 0.012725604698061943, 0.01725050061941147, 0.016175638884305954, 0.015165010467171669, 0.03962625563144684, 0.030082445591688156, 0.026657775044441223, 0.018153028562664986, 0.018450450152158737, 0.02009080909192562, 0.006742617581039667, 0.030053159222006798, 0.03985318914055824, 0.012328035198152065, 0.011880967766046524, 0.01589915342628956, 0.02138572931289673, 0.012328410521149635, 0.021938364952802658, 0.030037052929401398, 0.016108008101582527, 0.021714139729738235, 0.03310789912939072, 0.028269890695810318, 0.03748504817485809, 0.014632213860750198, 0.02451445907354355, 0.025983473286032677, 0.014526697807013988, 0.009077468886971474, 0.015608263202011585, 0.014770003035664558, 0.014655841514468193, 0.02025509998202324, 0.031171144917607307, 0.039334796369075775, 0.024795731529593468, 0.0328451544046402, 0.023344939574599266, 0.024081699550151825, 0.03580106049776077, 0.005743727087974548, 0.014298162423074245]"
16,79,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.4222203718355036,"[0.017677199095487595, 0.0332360602915287, 0.024686386808753014, 0.031659629195928574, 0.014815965667366982, 0.017036661505699158, 0.023443276062607765, 0.02574380859732628, 0.00989688839763403, 0.02774663083255291, 0.008380277082324028, 0.035164251923561096, 0.00782744400203228, 0.005293149035423994, 0.002535961801186204, 0.02333669364452362, 0.0353487953543663, 0.02169705182313919, 0.011471284553408623, 0.013243802823126316, 0.02556060068309307, 0.01464315690100193, 0.020458228886127472, 0.02607538178563118, 0.02722061797976494, 0.030269689857959747, 0.013103070668876171, 0.019769562408328056, 0.0021707627456635237, 0.019291309639811516, 0.020425787195563316, 0.026667192578315735, 0.004709807224571705, 0.006235755048692226, 0.02377913147211075, 0.020995616912841797, 0.007485388312488794, 0.024762453511357307, 0.02882704883813858, 0.027188116684556007, 0.01996539905667305, 0.02323385886847973, 0.03575761243700981, 0.009454809129238129, 0.022383077070116997, 0.05390838161110878, 0.020940560847520828, 0.01755695603787899, 0.027249623090028763, 0.031280916184186935]"
16,80,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0700988676973596,"[0.025478068739175797, 0.009172093123197556, 0.03308852016925812, 0.024453431367874146, 0.004284365568310022, 0.015666276216506958, 0.016551099717617035, 0.012484666891396046, 0.003821711987257004, 0.01725539192557335, 0.01873690076172352, 0.017715618014335632, 0.037485767155885696, 0.01927683688700199, 0.03231310844421387, 0.0385088175535202, 0.04492003843188286, 0.035880349576473236, 0.020787980407476425, 0.01461060531437397, 0.011127691715955734, 0.015566019341349602, 0.026478031650185585, 0.01563790813088417, 0.02693282812833786, 0.015555331483483315, 0.03241357207298279, 0.018972545862197876, 0.02625836804509163, 0.020600873976945877, 0.012870624661445618, 0.019907115027308464, 0.010802306234836578, 0.027547679841518402, 0.031732816249132156, 0.010502193123102188, 0.015944674611091614, 0.018157124519348145, 0.010926662012934685, 0.016354510560631752, 0.004042681772261858, 0.010468523018062115, 0.010608110576868057, 0.013361859135329723, 0.04000043123960495, 0.0389644093811512, 0.028922148048877716, 0.006456868723034859, 0.03661876544356346, 0.02944701910018921]"
17,81,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3286763282902821,"[0.01475582830607891, 0.0063148364424705505, 0.02042326144874096, 0.04135884344577789, 0.035235244780778885, 0.011054963804781437, 0.014115773141384125, 0.01545700617134571, 0.017644871026277542, 0.017097730189561844, 0.02387063577771187, 0.0108734630048275, 0.022962579503655434, 0.010453270748257637, 0.01082492247223854, 0.022752173244953156, 0.02086927928030491, 0.028583331033587456, 0.006164782680571079, 0.03673223406076431, 0.03613944724202156, 0.028488747775554657, 0.0221319068223238, 0.027633940801024437, 0.004549553617835045, 0.022445084527134895, 0.015774710103869438, 0.006473614368587732, 0.029993558302521706, 0.023530263453722, 0.01703629270195961, 0.019428467378020287, 0.003633711487054825, 0.018022499978542328, 0.024920661002397537, 0.030059846118092537, 0.00761649152263999, 0.013613145798444748, 0.023480016738176346, 0.029697634279727936, 0.03434107080101967, 0.013715631328523159, 0.010372547432780266, 0.021572770550847054, 0.0037964731454849243, 0.03476051241159439, 0.030265839770436287, 0.026962479576468468, 0.018881700932979584, 0.016311736777424812]"
17,82,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1817483217331426,"[0.0030340957455337048, 0.006654895842075348, 0.03122803196310997, 0.03390492498874664, 0.021757885813713074, 0.016890501603484154, 0.027217933908104897, 0.037337787449359894, 0.025380808860063553, 0.02051669731736183, 0.013040835037827492, 0.011570177040994167, 0.026280514895915985, 0.032345954328775406, 0.008913367055356503, 0.006364812143146992, 0.017153076827526093, 0.03815080597996712, 0.022605903446674347, 0.013640157878398895, 0.019415859133005142, 0.0031108593102544546, 0.020085159689188004, 0.01569179818034172, 0.017221974208950996, 0.03364269807934761, 0.018372684717178345, 0.016580767929553986, 0.02276231162250042, 0.030868010595440865, 0.009149386547505856, 0.03216242790222168, 0.0197321567684412, 0.027800027281045914, 0.014507845044136047, 0.013200100511312485, 0.029005054384469986, 0.015451084822416306, 0.017105398699641228, 0.012333708815276623, 0.025543933734297752, 0.03300647437572479, 0.023703569546341896, 0.013832289725542068, 0.01927460916340351, 0.03508930653333664, 0.028675200417637825, 0.03516438975930214, 0.029124204069375992, 0.027810467407107353]"
17,83,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3232357453735868,"[0.03849845752120018, 0.02112315222620964, 0.01840183325111866, 0.010458441451191902, 0.009313530288636684, 0.016074690967798233, 0.026309741660952568, 0.03359411656856537, 0.018949665129184723, 0.009228682145476341, 0.01779831014573574, 0.022480662912130356, 0.015698103234171867, 0.01843336410820484, 0.003094607964158058, 0.02017233334481716, 0.029322875663638115, 0.026571061462163925, 0.040897563099861145, 0.028409957885742188, 0.010480480268597603, 0.006393819116055965, 0.0339432992041111, 0.022433960810303688, 0.013396335765719414, 0.027777859941124916, 0.021994573995471, 0.03442058712244034, 0.039771467447280884, 0.02838340774178505, 0.02904581092298031, 0.01976644992828369, 0.022663544863462448, 0.005373169668018818, 0.036033354699611664, 0.028942253440618515, 0.022464266046881676, 0.020305227488279343, 0.022841114550828934, 0.0035654203966259956, 0.02140634134411812, 0.0168195478618145, 0.021046461537480354, 0.012780843302607536, 0.02455824427306652, 0.008825804106891155, 0.011670093983411789, 0.04437284171581268, 0.012087146751582623, 0.02588992565870285]"
17,84,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0090647987502855,"[0.018557315692305565, 0.029419442638754845, 0.02539312094449997, 0.02320299670100212, 0.010130031034350395, 0.008706264197826385, 0.029498182237148285, 0.023784929886460304, 0.012817074544727802, 0.0182256530970335, 0.011311967857182026, 0.018735647201538086, 0.008351342752575874, 0.040323324501514435, 0.024376720190048218, 0.028650444000959396, 0.006116731557995081, 0.02081563137471676, 0.023540524765849113, 0.011712281033396721, 0.0223534032702446, 0.039762068539857864, 0.03007328324019909, 0.02528022602200508, 0.021690240129828453, 0.027118725702166557, 0.043956875801086426, 0.024734465405344963, 0.008401218801736832, 0.005187346134334803, 0.006975259631872177, 0.009303178638219833, 0.02965475246310234, 0.029146727174520493, 0.013955334201455116, 0.03600315749645233, 0.00984792597591877, 0.011681998148560524, 0.030617475509643555, 0.043057747185230255, 0.02166013792157173, 0.01564907841384411, 0.026503460481762886, 0.008376633748412132, 0.0324280820786953, 0.010217327624559402, 0.01707344688475132, 0.019168946892023087, 0.03205558657646179, 0.007886277511715889]"
17,85,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1572748058527028,"[0.01475582830607891, 0.0063148364424705505, 0.02042326144874096, 0.04135884344577789, 0.035235244780778885, 0.011054963804781437, 0.014115773141384125, 0.01545700617134571, 0.017644871026277542, 0.017097730189561844, 0.02387063577771187, 0.0108734630048275, 0.022962579503655434, 0.010453270748257637, 0.01082492247223854, 0.022752173244953156, 0.02086927928030491, 0.028583331033587456, 0.006164782680571079, 0.03673223406076431, 0.03613944724202156, 0.028488747775554657, 0.0221319068223238, 0.027633940801024437, 0.004549553617835045, 0.022445084527134895, 0.015774710103869438, 0.006473614368587732, 0.029993558302521706, 0.023530263453722, 0.01703629270195961, 0.019428467378020287, 0.003633711487054825, 0.018022499978542328, 0.024920661002397537, 0.030059846118092537, 0.00761649152263999, 0.013613145798444748, 0.023480016738176346, 0.029697634279727936, 0.03434107080101967, 0.013715631328523159, 0.010372547432780266, 0.021572770550847054, 0.0037964731454849243, 0.03476051241159439, 0.030265839770436287, 0.026962479576468468, 0.018881700932979584, 0.016311736777424812]"
18,86,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0831869724762143,"[0.02774822898209095, 0.0014135107630863786, 0.02093629539012909, 0.014772056601941586, 0.022742552682757378, 0.027995606884360313, 0.02003123238682747, 0.026890669018030167, 0.016295617446303368, 0.009972162544727325, 0.00477122375741601, 0.02170203998684883, 0.01579982228577137, 0.027288425713777542, 0.028374401852488518, 0.011754706501960754, 0.032720524817705154, 0.03383399918675423, 0.010504973120987415, 0.040583811700344086, 0.034999143332242966, 0.013666539452970028, 0.030379517003893852, 0.011507661081850529, 0.011857705190777779, 0.020277544856071472, 0.007554591167718172, 0.012378545477986336, 0.03568451479077339, 0.008119954727590084, 0.016167575493454933, 0.019793689250946045, 0.023527435958385468, 0.033263158053159714, 0.006721895653754473, 0.03159945830702782, 0.029065076261758804, 0.05176563560962677, 0.01473726611584425, 0.018482254818081856, 0.040838226675987244, 0.01755809783935547, 0.015741758048534393, 0.003591002896428108, 0.04471828415989876, 0.018946252763271332, 0.02313140034675598, 0.03935070335865021, 0.0027047281619161367, 0.02724483609199524]"
18,87,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1736443291057898,"[0.030420253053307533, 0.021555433049798012, 0.021437358111143112, 0.01938769780099392, 0.007840126752853394, 0.03874588757753372, 0.03140117973089218, 0.012650646269321442, 0.017794843763113022, 0.029764331877231598, 0.03446735441684723, 0.027198880910873413, 0.02748340554535389, 0.015296407043933868, 0.010881011374294758, 0.01607566326856613, 0.018449220806360245, 0.01281761471182108, 0.02832178771495819, 0.024611517786979675, 0.042526692152023315, 0.007869875058531761, 0.026669399812817574, 0.03113028034567833, 0.02986297570168972, 0.03691702336072922, 0.0063967169262468815, 0.02136063575744629, 0.034672267735004425, 0.021292103454470634, 0.006736401468515396, 0.02209434285759926, 0.029519878327846527, 0.0254034623503685, 0.019883882254362106, 0.0205770842730999, 0.012551376596093178, 0.02029908075928688, 0.0068582273088395596, 0.026789041236042976, 0.009728411212563515, 0.022071778774261475, 0.013260141015052795, 0.007520490791648626, 0.005520066246390343, 0.015389660373330116, 0.025154847651720047, 0.019117072224617004, 0.018777497112751007, 0.013736763969063759]"
18,88,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1213645294771819,"[0.016049634665250778, 0.01642216555774212, 0.002114684320986271, 0.041761502623558044, 0.021703990176320076, 0.038388460874557495, 0.021962970495224, 0.010066071525216103, 0.006562728900462389, 0.04600626230239868, 0.016626715660095215, 0.023919660598039627, 0.03303300216794014, 0.008828735910356045, 0.013059518299996853, 0.01673699915409088, 0.014701489359140396, 0.018344707787036896, 0.030488478019833565, 0.020711109042167664, 0.01692776009440422, 0.014938890933990479, 0.015950273722410202, 0.02354022115468979, 0.01228080503642559, 0.028777100145816803, 0.012346327304840088, 0.022610805928707123, 0.030380774289369583, 0.008111178874969482, 0.018119625747203827, 0.006633477285504341, 0.01615985669195652, 0.019838202744722366, 0.02465522475540638, 0.02821114845573902, 0.0196897741407156, 0.04442302882671356, 0.018696920946240425, 0.02257596328854561, 0.01929657533764839, 0.011303301900625229, 0.0320865623652935, 0.007384739816188812, 0.03651788830757141, 0.014521090313792229, 0.029605505988001823, 0.00394931435585022, 0.012209680862724781, 0.03927882760763168]"
